Entity,TimeWindow,QueryNumber,Query,Title,Link,Snippet,DisplayLink,TextFile
Kenya,2022–2026,2,UNEP programme Kenya sustainable consumption and production strategy revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2022-01-01 before:2026-01-01,Building Circularity into Nationally Determined Contributions,https://www.learningfornature.org/wp-content/uploads/2023/10/Building-Circularity-into-NDCs_A-Practical-Toolbox-User-Guide-Final.pdf,It is built on a multi-stakehold- er UN partnership that implements the 10-year Framework of Programmes on Sustainable Consumption and Production. (10YFP). The ...,https://www.learningfornature.org › 2023/10 › B...,www_learningfornature_org_Building_Circularity_into_Nationally_Determined_Co.txt
Kenya,2022–2026,2,UNEP programme Kenya sustainable consumption and production strategy revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2022-01-01 before:2026-01-01,"Ministry of Environment, Climate Change & Forestry",https://www.facebook.com/EnvironmentClimateChangeForestryKenya/posts/kenya-has-taken-progressive-steps-in-fighting-the-triple-planetary-crises-of-pol/260283689613499/,"Kenya has taken progressive steps in fighting the triple planetary crises of pollution, loss of biodiversity, and climate change to ensure environmental...",6 reactions,www_facebook_com_Ministry_of_Environment_Climate_Change_Forestry.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,National-Action-Plan-for-plastic-management-Dec.pdf,https://thedocs.worldbank.org/en/doc/42712a1018d536bb86c35018b9600c53-0310062021/original/National-Action-Plan-for-plastic-management-Dec.pdf,"Implementation of the action plan thus identifies policy and regulatory reforms and economic instruments, technology and infrastructure, and capacity building ...",https://thedocs.worldbank.org › doc › original › N...,thedocs_worldbank_org_National_Action_Plan_for_plastic_management_Dec_pd.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,GUIDELINES ON CIRCULAR ECONOMY FOR THE ...,https://eeb.org/wp-content/uploads/2021/01/guideline-WBT_INCIEN_final.pdf,This guideline is designed for civil society organisations and people interested in contributing to the protection of the environ- ment and climate change.,https://eeb.org › guideline-WBT_INCIEN_final,eeb_org_GUIDELINES_ON_CIRCULAR_ECONOMY_FOR_THE_.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,Promoting Sustainable Finance and Climate ...,https://www.unepfi.org/wordpress/wp-content/uploads/2021/01/Sustainable-Arab-Finance-Report-Jan-2021.pdf,"UNEP FI works with more than 350 members—banks, insurers, and investors—and over 100 supporting insti- tutions– to help create a financial sector that serves ...",https://www.unepfi.org › uploads › 2021/01 › S...,www_unepfi_org_Promoting_Sustainable_Finance_and_Climate_.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,Council for Development Republic of Lebanon National ...,https://www.urbanagendaplatform.org/sites/default/files/2022-04/NUA%20Draft%20Report.pdf,UN agencies have established response plans and supported the Lebanese. Government in developing the Lebanon Crisis Response Plan 2015-16 (LCRP) that aims to ...,https://www.urbanagendaplatform.org › sites › files,www_urbanagendaplatform_org_Council_for_Development_Republic_of_Lebanon_Nation.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,The Global E-waste Monitor 2020,https://ewastemonitor.info/wp-content/uploads/2020/11/GEM_2020_def_july1_low.pdf,"Monitoring the quantities and flows of e-waste is essential for evaluating developments over time, and to set and assess targets towards a sustainable society ...",https://ewastemonitor.info › uploads › 2020/11,ewastemonitor_info_The_Global_E_waste_Monitor_2020.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,Macroeconomic and Financial Policies for Climate Change ...,https://www.elibrary.imf.org/view/journals/001/2019/185/article-A001-en.xml,This paper provides an overview of the rapidly growing literature on the role of macroeconomic and financial policy tools in enabling this transition.,https://www.elibrary.imf.org › journals › article-A001-en,www_elibrary_imf_org_Macroeconomic_and_Financial_Policies_for_Climate_C.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,Circular Economy in Cities Evolving the model for a ...,https://www3.weforum.org/docs/White_paper_Circular_Economy_in_Cities_report_2018.pdf,"The transition to a circular economy can only be achieved when all stakeholders – individuals, the private sector, government and civil society – collaborate.",https://www3.weforum.org › docs › White_pape...,www3_weforum_org_Circular_Economy_in_Cities_Evolving_the_model_for_.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,acted-lebanon-circular-economy-final.pdf,https://www.acted.org/wp-content/uploads/2018/01/acted-lebanon-circular-economy-final.pdf,"Meaningful action can be taken in every sector of Lebanese society: in national administration and government services, in the private sector and industrial.",https://www.acted.org › uploads › 2018/01 › act...,www_acted_org_acted_lebanon_circular_economy_final_pdf.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,"(PDF) UNEP 2021, Sustainable Public Procurement",https://www.researchgate.net/publication/355889107_UNEP_2021_Sustainable_Public_Procurement_How_to_Wake_the_Sleeping_Giant_Introducing_the_United_Nations_Environment_Programme's_Approach,"The Sustainable Public Procurement Implementation Guidelines give direction to SPP policy makers, experts and consultants on designing Sustainable Public ...",https://www.researchgate.net › ... › Public Procurement,www_researchgate_net__PDF_UNEP_2021_Sustainable_Public_Procurement.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,Initiatives Towards Environmental Sustainability and Green ...,https://www.facebook.com/RTBBHES/posts/initiatives-towards-environmental-sustainability-and-green-economy-httprtbnewsrt/10157113961442392/,"The narrative of sustainable development has to be shared among broader stakeholders including the private sector, non-governmental organisations and workers.",https://www.facebook.com › RTBBHES › posts › initiat...,www_facebook_com_Initiatives_Towards_Environmental_Sustainability_a.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,Sustainable Development Goal 6 Synthesis Report on ...,https://www.unwater.org/sites/default/files/app/uploads/2018/12/SDG6_SynthesisReport2018_WaterandSanitation_04122018.pdf,"What this report makes clear is that we must tackle weak funding, planning, capacity and governance of water and sanitation services as a top priority. New ...",https://www.unwater.org › uploads › 2018/12,www_unwater_org_Sustainable_Development_Goal_6_Synthesis_Report_on.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,Education for Sustainable Development Goals: learning ...,https://unesdoc.unesco.org/ark:/48223/pf0000247444,Licence type ; Title. Education for Sustainable Development Goals: learning objectives ; Collation. 62 pages ; Material type. book ; Year of publication. 2017 ; ISBN.,https://unesdoc.unesco.org › ark:,unesdoc_unesco_org_Education_for_Sustainable_Development_Goals_learni.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,THE ROLE OF GREEN PUBLIC PROCUREMENT,https://www.climateworks.org/wp-content/uploads/2019/09/Green-Public-Procurement-Final-28Aug2019.pdf,"Central government institutions formulate the policy framework, and sub-central government entities procure supplies and services in accord with the policies.",https://www.climateworks.org › uploads › 2019/09,www_climateworks_org_THE_ROLE_OF_GREEN_PUBLIC_PROCUREMENT.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,Sustainable Blue Tourism,https://www.iddri.org/sites/default/files/PDF/Publications/Hors%20catalogue%20Iddri/20190620_BLUE%20TOURISM%20STUDY_EN.pdf,"The Mediterranean Action Plan (UNEP, 1975) and the Barce- lona Convention ... chain, including public and private sector. c. Reinvest generated ...",https://www.iddri.org › files › PDF › Publications,www_iddri_org_Sustainable_Blue_Tourism.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,State of the Environment and Development in ...,https://planbleu.org/wp-content/uploads/2020/11/SoED-Full-Report.pdf,The Key Messages and Summary for Decision Makers of the State of the Environment and Development in the Mediterranean have been adopted by the Contracting ...,https://planbleu.org › 2020/11 › SoED-Full-Report,planbleu_org_State_of_the_Environment_and_Development_in_.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,Circular-Economy-202..,https://www.co-plan.org/wp-content/uploads/2021/08/Circular-Economy-2020.pdf,There was no progress in developing the action plan for the implementation of the 2017-2022 revised strategy for scientific development. The government's ...,https://www.co-plan.org › uploads › 2021/08 › Ci...,www_co-plan_org_Circular_Economy_202_.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,17969VClist20180314.csv - SDGs - the United Nations,https://sdgs.un.org/sites/default/files/documents/17969VClist20180314.csv,"... marine ecosystem and possible socio-economic consequences ,Jun-17,Climate mitigation strategy by the end of 2017 (whole of government approach) ,",https://sdgs.un.org › sites › default › files › documents,sdgs_un_org_17969VClist20180314_csv_SDGs_the_United_Nations.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,FROM POLLUTION TO SOLUTION,https://www.gdr-po.cnrs.fr/docs/UNEP_2021.pdf,Circular economy action plan. https:// ec.europa.eu/environment/strategy/circular-economy-action-plan_en. Accessed 19 August 2020. European Commission ...,https://www.gdr-po.cnrs.fr › docs › UNEP_2021,www_gdr-po_cnrs_fr_FROM_POLLUTION_TO_SOLUTION.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,Economic Commission for Europe,https://unece.org/sites/default/files/2021-05/E_ECE_1494_e_Final.pdf,"Several delegations submitted voluntary national initiatives, national action plans and other information designed to accelerate the transition to a circular ...",https://unece.org › files › E_ECE_1494_e_Final,unece_org_Economic_Commission_for_Europe.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,Combating marine plastic litter and microplast,https://apps1.unep.org/resolutions/uploads/unep_aheg_2018_inf3_full_assessment_en.pdf,"In addition to regulatory frameworks, partnerships between the public and private sectors can assist in developing strategies to combat marine plastic ...",https://apps1.unep.org › resolutions › uploads › u...,apps1_unep_org_Combating_marine_plastic_litter_and_microplast.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,German Sustainable Development Strategy,https://www.bundesregierung.de/resource/blob/974430/1940716/1c63c8739d10011eb116fda1aecb61ca/german-sustainable-development-strategy-en-data.pdf,"With this recently adopted up- date to the German Sustainable Development Strategy, the. German Government therefore aims to pick up the pace on the path to ...",https://www.bundesregierung.de › resource › blob,www_bundesregierung_de_German_Sustainable_Development_Strategy.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,The Global E-waste Monitor 2020,https://www.itu.int/en/ITU-D/Environment/Documents/Toolbox/GEM_2020_def.pdf,"Monitoring the quantities and flows of e-waste is essential for evaluating developments over time, and to set and assess targets towards a sustainable society ...",https://www.itu.int › Toolbox › GEM_2020_def,www_itu_int_The_Global_E_waste_Monitor_2020.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,Industrial Resource Efficiency Division and CIRCULAR ...,https://www.unido.org/sites/default/files/files/2020-02/IRE%20and%20Circular%20Economy.pdf,"This publication is part of a series by UNIDO showcasing ways in which to facilitate the uptake of circular economy practices, as well as views on how to ...",https://www.unido.org › default › files › files › I...,www_unido_org_Industrial_Resource_Efficiency_Division_and_CIRCUL.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,GREEN ECONOMY TRANSITION APPROACH 2021-2025,https://www.ebrd.com/content/dam/ebrd_dxp/assets/pdfs/green-economy-transition/ebrds-green-economy-transition-approach/Green-Economy-Transition-Approach-2021-2025.pdf,A green economy is a market economy in which public and private investments are made with a specific concern to minimise the impact of economic activity on the.,https://www.ebrd.com › ebrd_dxp › assets › pdfs,www_ebrd_com_GREEN_ECONOMY_TRANSITION_APPROACH_2021_2025.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,An Overview of Green Reforms in Country Procurement Systems,https://documents1.worldbank.org/curated/en/157141636056129273/pdf/Green-Public-Procurement-An-Overview-of-Green-Reforms-in-Country-Procurement-Systems.pdf,The EU's 2020 Circular Economy Action Plan proposes an overarching sustainable product policy framework as a way to phase out products that are short-lived ...,https://documents1.worldbank.org › curated › pdf,documents1_worldbank_org_An_Overview_of_Green_Reforms_in_Country_Procuremen.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,United Nations Environment Assembly of the ...,https://apps1.unep.org/resolutions/uploads/unep_aheg_2018_1_inf_4_unea2_edited.pdf,Our distribution policy aims to reduce UNEP's carbon footprint. Recommended citation: UNEP (2016). Marine plastic debris and microplastics – Global ...,https://apps1.unep.org › resolutions › uploads › u...,apps1_unep_org_United_Nations_Environment_Assembly_of_the_.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,Net Zero by 2050 - A Roadmap for the Global Energy Sector,https://iea.blob.core.windows.net/assets/deebef5d-0c34-4539-9d0c-10b13d840027/NetZeroby2050-ARoadmapfortheGlobalEnergySector_CORR.pdf,"This report sets out clear milestones – more than 400 in total, spanning all sectors and technologies – for what needs to happen, and when, to transform the ...",https://iea.blob.core.windows.net › assets › NetZer...,iea_blob_core_windows_net_Net_Zero_by_2050_A_Roadmap_for_the_Global_Energy_S.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,SOER REPORT,https://www.unicef.org/lebanon/media/7161/file/SOER_Report_EN.pdf,"The purpose of the report is to consolidate, analyse and present the latest available data on the environment in various key sectors in Lebanon. Each chapter.",https://www.unicef.org › lebanon › media › file,www_unicef_org_SOER_REPORT.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,Going Green for SMEs | Ministry Of Economy & Trade ...,https://www.economy.gov.lb/en/services/support-to-smes/going-green-for-smes,LEA is a financing mechanism that provides the private sector in Lebanon with long-term loans at low interest rate in order to implement environmental projects.,https://www.economy.gov.lb › services › support-to-smes,www_economy_gov_lb_Going_Green_for_SMEs_Ministry_Of_Economy_Trade_.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,2020 VOLUME III WATER RESOURCES MANAGEMENT,https://faolex.fao.org/docs/pdf/leb211917EVolIII.pdf,"The updated strategy maintains the main strategic principles of the water policies adopted by the. Government of Lebanon in 2012, but reassesses the then set ...",https://faolex.fao.org › docs › pdf,faolex_fao_org_2020_VOLUME_III_WATER_RESOURCES_MANAGEMENT.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,2020 VOLUME III WATER RESOURCES MANAGEMENT,https://faolex.fao.org/docs/pdf/leb211917EVolIII.pdf,"The updated strategy maintains the main strategic principles of the water policies adopted by the. Government of Lebanon in 2012, but reassesses the then set ...",https://faolex.fao.org › docs › pdf,faolex_fao_org_2020_VOLUME_III_WATER_RESOURCES_MANAGEMENT.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,Net Zero by 2050 - A Roadmap for the Global Energy Sector,https://iea.blob.core.windows.net/assets/deebef5d-0c34-4539-9d0c-10b13d840027/NetZeroby2050-ARoadmapfortheGlobalEnergySector_CORR.pdf,"This report sets out clear milestones – more than 400 in total, spanning all sectors and technologies – for what needs to happen, and when, to transform the ...",https://iea.blob.core.windows.net › assets › NetZer...,iea_blob_core_windows_net_Net_Zero_by_2050_A_Roadmap_for_the_Global_Energy_S.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,First Global Report,https://environmentalmigration.iom.int/sites/g/files/tmzbdl1411/files/documents/2023-11/environmental_rule_of_law.pdf,"This new report on the Environmental. Rule of Law will help us improve compliance with environmental law, which is essential to ensuring protection of ...",https://environmentalmigration.iom.int › files › e...,environmentalmigration_iom_int_First_Global_Report.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,Annual Report - 2021,https://unhabitat.org/sites/default/files/2022/05/2021_annual_report.pdf,"The National Urban Policy Programme supports legal, financial and implementation frameworks integrated into government planning, policy and financing through ...",https://unhabitat.org › default › files › 2022/05,unhabitat_org_Annual_Report_2021.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,Climate Change Adaptation in the Arab States,https://www.undp.org/sites/g/files/zskgke326/files/publications/Arab-States-CCA.pdf,"To build the climate resilience in Arab States, including highly vulnerable Least Developed Countries such as Dji- bouti, Somalia, Sudan and the Republic of ...",https://www.undp.org › files › files › publications,www_undp_org_Climate_Change_Adaptation_in_the_Arab_States.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,Resource Efficiency and Circular Economy Target Setting,https://www.unepfi.org/wordpress/wp-content/uploads/2021/12/PRB-Guidance-Resource-Efficiency.pdf,"The circular economy is expected to tackle the root causes of our three planetary crises, climate change, biodiversity loss and pollution, by eliminating waste ...",https://www.unepfi.org › uploads › 2021/12 › P...,www_unepfi_org_Resource_Efficiency_and_Circular_Economy_Target_Se.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,Global Outlook on Financing for Sustainable Development ...,https://www.oecd.org/content/dam/oecd/en/publications/reports/2018/11/global-outlook-on-financing-for-sustainable-development-2019_g1g98f0d/9789264307995-en.pdf,"Healthy competition will help to drive innovation, better tailor financing to the needs of developing countries, and promote higher social and economic returns.",https://www.oecd.org › oecd › reports › 2018/11,www_oecd_org_Global_Outlook_on_Financing_for_Sustainable_Develo.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,Trade and development report 2021,https://unctad.org/system/files/official-document/tdr2021_en.pdf,"emerge as a central institution of public policy, the autonomy and impunity enjoyed by global finance over the past decades need to be seriously.",https://unctad.org › system › files › tdr2021_en,unctad_org_Trade_and_development_report_2021.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,Measuring circular economy,https://unece.org/sites/default/files/2021-05/08_Measuring_Circular_Economy_full_version_ENG.pdf,A new Circular Economy Action Plan for a cleaner and more competitive Europe. COM(2020) 98 final. https://eur-lex.europa.eu/legal- content/EN/TXT/?qid ...,https://unece.org › sites › default › files › 08_Mea...,unece_org_Measuring_circular_economy.txt
Lebanon,2018–2022,1,UNEP assisted Lebanon circular economy action plan revised policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,You and Climate Change,https://climatechange.moe.gov.lb/youandcc,The Lebanon Climate Act (LCA) aims at creating economic growth in a way that also creates value for the society by addressing climate change challenges in ...,https://climatechange.moe.gov.lb › youandcc,climatechange_moe_gov_lb_You_and_Climate_Change.txt
Lebanon,2018–2022,2,UNEP initiative Lebanon circularity standards green economy approved policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,GUIDELINES ON CIRCULAR ECONOMY FOR THE ...,https://eeb.org/wp-content/uploads/2021/01/guideline-WBT_INCIEN_final.pdf,This guideline is designed for civil society organisations and people interested in contributing to the protection of the environ- ment and climate change.,https://eeb.org › guideline-WBT_INCIEN_final,eeb_org_GUIDELINES_ON_CIRCULAR_ECONOMY_FOR_THE_.txt
Lebanon,2018–2022,2,UNEP initiative Lebanon circularity standards green economy approved policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,Resource Efficiency and Circular Economy Target Setting,https://www.unepfi.org/wordpress/wp-content/uploads/2021/12/PRB-Guidance-Resource-Efficiency.pdf,"The circular economy also offers a major opportunity for the banks to deliver on climate commitments and other Environmental, Social and Governance. (ESG) ...",https://www.unepfi.org › uploads › 2021/12 › P...,www_unepfi_org_Resource_Efficiency_and_Circular_Economy_Target_Se.txt
Lebanon,2018–2022,2,UNEP initiative Lebanon circularity standards green economy approved policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,Circular-Economy-202..,https://www.co-plan.org/wp-content/uploads/2021/08/Circular-Economy-2020.pdf,"Through EU Cohesion Policy Funding, the Commission aims to improve waste management infrastructure in cases when the recycling rate capacity exceeds the number ...",https://www.co-plan.org › uploads › 2021/08 › Ci...,www_co-plan_org_Circular_Economy_202_.txt
Lebanon,2018–2022,2,UNEP initiative Lebanon circularity standards green economy approved policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,National-Action-Plan-for-plastic-management-Dec.pdf,https://thedocs.worldbank.org/en/doc/42712a1018d536bb86c35018b9600c53-0310062021/original/National-Action-Plan-for-plastic-management-Dec.pdf,"Implementation of the action plan thus identifies policy and regulatory reforms and economic instruments, technology and infrastructure, and capacity building ...",https://thedocs.worldbank.org › doc › original › N...,thedocs_worldbank_org_National_Action_Plan_for_plastic_management_Dec_pd.txt
Lebanon,2018–2022,2,UNEP initiative Lebanon circularity standards green economy approved policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,"(PDF) UNEP 2021, Sustainable Public Procurement",https://www.researchgate.net/publication/355889107_UNEP_2021_Sustainable_Public_Procurement_How_to_Wake_the_Sleeping_Giant_Introducing_the_United_Nations_Environment_Programme's_Approach,"The Sustainable Public Procurement Implementation Guidelines give direction to SPP policy makers, experts and consultants on designing Sustainable Public ...",https://www.researchgate.net › ... › Public Procurement,www_researchgate_net__PDF_UNEP_2021_Sustainable_Public_Procurement.txt
Lebanon,2018–2022,2,UNEP initiative Lebanon circularity standards green economy approved policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,Measuring and monitoring the circular economy and use of ...,https://unece.org/sites/default/files/2022-02/Background%20report%20on%20measuring%20circular%20economy_ENG_updated.pdf,POLICY FRAMEWORK AND LEGAL BACKGROUND FOR THE CIRCULAR ECONOMY ... government is also developing a Climate Action Plan and a Green Economy strategy.,https://unece.org › sites › default › files › Backgro...,unece_org_Measuring_and_monitoring_the_circular_economy_and_.txt
Lebanon,2018–2022,2,UNEP initiative Lebanon circularity standards green economy approved policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,Circular Economy National Study in Jordan,https://www.acted.org/wp-content/uploads/2018/01/circular-economy-national-study-final.pdf,This GIZ-funded assessment aimed to understand key market potential and investment opportunities in. Jordan for promoting circular approaches to technical and ...,https://www.acted.org › uploads › 2018/01 › circ...,www_acted_org_Circular_Economy_National_Study_in_Jordan.txt
Lebanon,2018–2022,2,UNEP initiative Lebanon circularity standards green economy approved policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,GREEN ECONOMY TRANSITION APPROACH 2021-2025,https://www.ebrd.com/content/dam/ebrd_dxp/assets/pdfs/green-economy-transition/ebrds-green-economy-transition-approach/Green-Economy-Transition-Approach-2021-2025.pdf,"Enhancers of the “green” transition quality in individual transactions or frameworks include: (i) policy engagement such as strategies, legislation, regulations ...",https://www.ebrd.com › ebrd_dxp › assets › pdfs,www_ebrd_com_GREEN_ECONOMY_TRANSITION_APPROACH_2021_2025.txt
Lebanon,2018–2022,2,UNEP initiative Lebanon circularity standards green economy approved policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,Going Green for SMEs | Ministry Of Economy & Trade ...,https://www.economy.gov.lb/en/services/support-to-smes/going-green-for-smes,"The programme addresses critical issues for Lebanon's sustainable development, such as diversifying energy supply, reducing the use of limited natural resources ...",https://www.economy.gov.lb › services › support-to-smes,www_economy_gov_lb_Going_Green_for_SMEs_Ministry_Of_Economy_Trade_.txt
Lebanon,2018–2022,2,UNEP initiative Lebanon circularity standards green economy approved policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,International trade and circular economy - Policy alignment,https://www.oecd.org/content/dam/oecd/en/publications/reports/2021/02/international-trade-and-circular-economy-policy-alignment_fee7d5b0/ae4a2176-en.pdf,"Circular economy policies mainly planned and implemented at the national level include taxes (e.g. on virgin materials) and subsidies (e.g. for recycling), ...",https://www.oecd.org › oecd › reports › 2021/02,www_oecd_org_International_trade_and_circular_economy_Policy_al.txt
Lebanon,2018–2022,2,UNEP initiative Lebanon circularity standards green economy approved policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,The Global E-waste Monitor 2020,https://ewastemonitor.info/wp-content/uploads/2020/11/GEM_2020_def_july1_low.pdf,"Monitoring the quantities and flows of e-waste is essential for evaluating developments over time, and to set and assess targets towards a sustainable society ...",https://ewastemonitor.info › uploads › 2020/11,ewastemonitor_info_The_Global_E_waste_Monitor_2020.txt
Lebanon,2018–2022,2,UNEP initiative Lebanon circularity standards green economy approved policy instrument standard strategy regulation framework action plan government institution private sector public sector after:2018-01-01 before:2022-01-01,Circular Economy in Cities Evolving the model for a ...,https://www3.weforum.org/docs/White_paper_Circular_Economy_in_Cities_report_2018.pdf,"This White Paper attempts to highlight innovative solutions applying circular principles to up-cycle waste from existing buildings, infrastructure and ...",https://www3.weforum.org › docs › White_pape...,www3_weforum_org_Circular_Economy_in_Cities_Evolving_the_model_for_.txt
