Entity,TimeWindow,QueryNumber,Query,Title,Link,Snippet,DisplayLink,TextFile
Lebanon,2018–2022,1,UNEP implemented Lebanon e-waste regulation developing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,DEVELOPING EFFECTIVE AFRICAN POLICY RESPONSES,https://saiia.org.za/wp-content/uploads/2018/06/Policy-Insights-59.pdf,"Sustainable use of resources is addressed under the section. 'Management of chemicals and waste, including hazardous waste' (articles 70 and. Page 11. 1 1.",https://saiia.org.za › 2018/06 › Policy-Insights-59,saiia_org_za_DEVELOPING_EFFECTIVE_AFRICAN_POLICY_RESPONSES.txt
Lebanon,2018–2022,1,UNEP implemented Lebanon e-waste regulation developing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,MEDITERRANEAN ACTION PLAN (MAP) REGIONAL ...,https://www.rempec.org/en/knowledge-centre/online-catalogue/e-wg-49-5-2nd-draft-strategy-and-action-plan-2022-2031-1.pdf,"Executive Summary: The present document provides the Second Draft Mediterranean Strategy for the Prevention of, and Response to Marine Pollution from Ships ( ...",https://www.rempec.org › online-catalogue › e-w...,www_rempec_org_MEDITERRANEAN_ACTION_PLAN_MAP_REGIONAL_.txt
Lebanon,2018–2022,1,UNEP implemented Lebanon e-waste regulation developing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,Master Deck Chemicals and Waste Series Session 2.pdf,https://www.sparkblue.org/system/files/2021-03/Master%20Deck%20Chemicals%20and%20Waste%20Series%20Session%202.pdf,"Healthcare Waste Management, e-Waste. Treatment, Scrap Processing and ... For planning waste management activities, budget and storage volume needed ...",https://www.sparkblue.org › system › files › Mas...,www_sparkblue_org_Master_Deck_Chemicals_and_Waste_Series_Session_2_p.txt
Lebanon,2018–2022,1,UNEP implemented Lebanon e-waste regulation developing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,FROM POLLUTION TO SOLUTION,https://medblueconomyplatform.org/wp-content/uploads/2021/10/2021_frompollutiontosolution.pdf,United Nations Environment Programme (2021). From Pollution to. Solution. A global assessment of marine litter and plastic pollution Nairobi. Production. United ...,https://medblueconomyplatform.org › 2021/10,medblueconomyplatform_org_FROM_POLLUTION_TO_SOLUTION.txt
Lebanon,2018–2022,1,UNEP implemented Lebanon e-waste regulation developing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,Environmental Institutions,https://www.wfd.org/sites/default/files/2022-02/WFD_June2020_Wilson_EnvironmentalDemocracy_EnvironmentalInstitutions.pdf,"The European Union's Waste Framework Directive15 is a significant regional update, taken with the Union's most recent policies towards a circular economy, with ...",https://www.wfd.org › sites › default › files › W...,www_wfd_org_Environmental_Institutions.txt
Lebanon,2018–2022,1,UNEP implemented Lebanon e-waste regulation developing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,Circular Economy in China: Towards the Progress,https://mpra.ub.uni-muenchen.de/109281/1/MPRA_paper_109281.pdf,"The strategy of GoC is to implement the CE in the Chinese society based on three supports: i) a production that is environmental favorable, ii) industrial ...",https://mpra.ub.uni-muenchen.de › MPRA_paper_...,mpra_ub_uni-muenchen_de_Circular_Economy_in_China_Towards_the_Progress.txt
Lebanon,2018–2022,1,UNEP implemented Lebanon e-waste regulation developing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,THE ROLE OF GREEN PUBLIC PROCUREMENT,https://www.climateworks.org/wp-content/uploads/2019/09/Green-Public-Procurement-Final-28Aug2019.pdf,"The plan's general objectives, as outlined by the United Nations (UN), include: integrating sustainable public procurement as a core criterion in tenders, ...",https://www.climateworks.org › uploads › 2019/09,www_climateworks_org_THE_ROLE_OF_GREEN_PUBLIC_PROCUREMENT.txt
Lebanon,2018–2022,1,UNEP implemented Lebanon e-waste regulation developing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,An Overview of Green Reforms in Country Procurement Systems,https://documents1.worldbank.org/curated/en/157141636056129273/pdf/Green-Public-Procurement-An-Overview-of-Green-Reforms-in-Country-Procurement-Systems.pdf,The EU's 2020 Circular Economy Action Plan proposes an overarching sustainable product policy framework as a way to phase out products that are short-lived ...,https://documents1.worldbank.org › curated › pdf,documents1_worldbank_org_An_Overview_of_Green_Reforms_in_Country_Procuremen.txt
Lebanon,2018–2022,1,UNEP implemented Lebanon e-waste regulation developing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,Environmental Institutions,https://www.wfd.org/sites/default/files/2022-02/WFD_June2020_Wilson_EnvironmentalDemocracy_EnvironmentalInstitutions.pdf,"The European Union's Waste Framework Directive15 is a significant regional update, taken with the Union's most recent policies towards a circular economy, with ...",https://www.wfd.org › sites › default › files › W...,www_wfd_org_Environmental_Institutions.txt
Lebanon,2018–2022,1,UNEP implemented Lebanon e-waste regulation developing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,Master Deck Chemicals and Waste Series Session 2.pdf,https://www.sparkblue.org/system/files/2021-03/Master%20Deck%20Chemicals%20and%20Waste%20Series%20Session%202.pdf,"Healthcare Waste Management, e-Waste. Treatment, Scrap Processing and ... For planning waste management activities, budget and storage volume needed ...",https://www.sparkblue.org › system › files › Mas...,www_sparkblue_org_Master_Deck_Chemicals_and_Waste_Series_Session_2_p.txt
Lebanon,2018–2022,1,UNEP implemented Lebanon e-waste regulation developing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,Chemical and Hazardous Waste in India: A Sectoral Analysis,https://ceerapub.nls.ac.in/wp-content/uploads/2021/08/Second-Chemical-Hazardous-Waste-in-India-Full-book.pdf,"Under the 'Make in India' initiative, the Government has opened up the petrochemical sector to explore opportunities to improve domestic production, ...",https://ceerapub.nls.ac.in › uploads › 2021/08,ceerapub_nls_ac_in_Chemical_and_Hazardous_Waste_in_India_A_Sectoral_A.txt
Lebanon,2018–2022,1,UNEP implemented Lebanon e-waste regulation developing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,Lebanon State of the Environment and Future Outlook,https://www.undp.org/lebanon/publications/lebanon-state-environment-and-future-outlook-turning-crises-opportunities,"Electronic waste (e-waste) is rapidly growing, posing significant challenges, especially in developing countries lacking proper handling and recycling capacitie ...",https://www.undp.org › lebanon › publications › lebano...,www_undp_org_Lebanon_State_of_the_Environment_and_Future_Outloo.txt
Lebanon,2018–2022,1,UNEP implemented Lebanon e-waste regulation developing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,Plastic & Health: The Hidden Costs of a Plastic Planet,https://www.ciel.org/wp-content/uploads/2019/02/Plastic-and-Health-The-Hidden-Costs-of-a-Plastic-Planet-February-2019.pdf,"Center for International Environmental Law (CIEL) uses the power of law to protect the environment, promote human rights, and ensure a just.",https://www.ciel.org › uploads › 2019/02 › Plasti...,www_ciel_org_Plastic_Health_The_Hidden_Costs_of_a_Plastic_Plane.txt
Lebanon,2018–2022,1,UNEP implemented Lebanon e-waste regulation developing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,SCALING UP CIRCULAR STRATEGIES TO ACHIEVE ...,https://wwfint.awsassets.panda.org/downloads/zero_plastic_waste_in_thailand_en.pdf,"PURPOSE: This report intends to promote existing circular strategies that support plastic waste management in Thailand, as well as to provide key insights.",https://wwfint.awsassets.panda.org › downloads,wwfint_awsassets_panda_org_SCALING_UP_CIRCULAR_STRATEGIES_TO_ACHIEVE_.txt
Lebanon,2018–2022,1,UNEP implemented Lebanon e-waste regulation developing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,FROM POLLUTION TO SOLUTION - Virtual Library,https://library.sprep.org/sites/default/files/2021-11/from-pollution-solution.pdf,Our distribution policy aims to reduce UNEP's carbon footprint. Page 3. FROM POLLUTION. TO SOLUTION. A GLOBAL ASSESSMENT OF MARINE.,https://library.sprep.org › sites › default › files › fr...,library_sprep_org_FROM_POLLUTION_TO_SOLUTION_Virtual_Library.txt
Lebanon,2018–2022,1,UNEP implemented Lebanon e-waste regulation developing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,SOER REPORT,https://www.unicef.org/lebanon/media/7161/file/SOER_Report_EN.pdf,"The purpose of the report is to consolidate, analyse and present the latest available data on the environment in various key sectors in Lebanon. Each chapter.",https://www.unicef.org › lebanon › media › file,www_unicef_org_SOER_REPORT.txt
Lebanon,2018–2022,1,UNEP implemented Lebanon e-waste regulation developing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,Module 1: A recap - The structure of UNEP and UNEA,https://stakeholderforum.org/wp-content/uploads/2021/12/UNEP-Asia-Pacific-Region-CB-Webninar-Presentation-2-Dec-2021-Website.pdf,Session 1. 1. Understanding the United Nations Environment Assembly & the United Nations. Environment Programme. 2. Advice for newcomers on how to engage ...,https://stakeholderforum.org › uploads › 2021/12,stakeholderforum_org_Module_1_A_recap_The_structure_of_UNEP_and_UNEA.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,Governments,https://www.unep.org/beatpollution/governments,It is a national decision making framework that will allow categorisation of chemicals based on their level of risk to the Australian environment.,https://www.unep.org › beatpollution › governments,www_unep_org_Governments.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,Combating marine plastic litter and microplast,https://apps1.unep.org/resolutions/uploads/unep_aheg_2018_inf3_full_assessment_en.pdf,"UN Environment, 2017. Combating marine plastic litter and microplastics: An assessment of the effectiveness of relevant international, regional and subregional ...",https://apps1.unep.org › resolutions › uploads › u...,apps1_unep_org_Combating_marine_plastic_litter_and_microplast.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,Report of the United Nations Environment Assembly of the ...,https://docs.un.org/en/A/74/25,"(c) To advance sustainable consumption and production patterns, including, but not only, through circular economy and other sustainable economic models and the ...",https://docs.un.org › ...,docs_un_org_Report_of_the_United_Nations_Environment_Assembly_.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,The Global E-waste Monitor 2020,https://ewastemonitor.info/wp-content/uploads/2020/11/GEM_2020_def_july1_low.pdf,"In countries that have developed waste management laws, e-waste is collected by individual waste dealers or companies and traded through various channels.",https://ewastemonitor.info › uploads › 2020/11,ewastemonitor_info_The_Global_E_waste_Monitor_2020.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,FROM POLLUTION TO SOLUTION,https://www.gdr-po.cnrs.fr/docs/UNEP_2021.pdf,United Nations Environment Programme (2021). From Pollution to. Solution. A global assessment of marine litter and plastic pollution Nairobi. Production. United ...,https://www.gdr-po.cnrs.fr › docs › UNEP_2021,www_gdr-po_cnrs_fr_FROM_POLLUTION_TO_SOLUTION.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,United Nations Environment Programme Implementation of ...,https://gefcrew.org/carrcu/18IGM/4LBSCOP/Info-Docs/gpa_igr4_inf8-en.pdf,"The Programme aims to address the accelerating degradation of the world's oceans and coastal areas through a “shared seas” approach; namely, by engaging ...",https://gefcrew.org › Info-Docs › gpa_igr4_inf8-en,gefcrew_org_United_Nations_Environment_Programme_Implementatio.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,(LitOUTer),https://blacksea-cbc.net/wp-content/uploads/2021/04/BSB785_LitOUTer_Report-on-State-of-Art-of-Marine-Litters-and-Legal-Status-in-The-Partner-Countries_EN.pdf,"This report presents the review of the Turkish, Georgian, Romanian and Bulgarian national and regional as well as international legal and policy framework ...",https://blacksea-cbc.net › uploads › 2021/04 › B...,blacksea-cbc_net__LitOUTer_.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,United Nations Environment Assembly of the ...,https://apps1.unep.org/resolutions/uploads/unep_aheg_2018_1_inf_4_unea2_edited.pdf,Our distribution policy aims to reduce UNEP's carbon footprint. Recommended citation: UNEP (2016). Marine plastic debris and microplastics – Global ...,https://apps1.unep.org › resolutions › uploads › u...,apps1_unep_org_United_Nations_Environment_Assembly_of_the_.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,The Global E-waste Monitor 2020,https://www.itu.int/en/itu-d/environment/documents/toolbox/gem_2020_def.pdf,"In countries that have developed waste management laws, e-waste is collected by individual waste dealers or companies and traded through various channels.",https://www.itu.int › toolbox › gem_2020_def,www_itu_int_The_Global_E_waste_Monitor_2020.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,"(PDF) UNEP 2021, Sustainable Public Procurement",https://www.researchgate.net/publication/355889107_UNEP_2021_Sustainable_Public_Procurement_How_to_Wake_the_Sleeping_Giant_Introducing_the_United_Nations_Environment_Programme's_Approach,"The Sustainable Public Procurement Implementation Guidelines give direction to SPP policy makers, experts and consultants on designing Sustainable Public ...",https://www.researchgate.net › ... › Public Procurement,www_researchgate_net__PDF_UNEP_2021_Sustainable_Public_Procurement.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,"(PDF) UNEP 2021, Sustainable Public Procurement",https://www.researchgate.net/publication/355889107_UNEP_2021_Sustainable_Public_Procurement_How_to_Wake_the_Sleeping_Giant_Introducing_the_United_Nations_Environment_Programme's_Approach,"The Sustainable Public Procurement Implementation Guidelines give direction to SPP policy makers, experts and consultants on designing Sustainable Public ...",https://www.researchgate.net › ... › Public Procurement,www_researchgate_net__PDF_UNEP_2021_Sustainable_Public_Procurement.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,FROM POLLUTION TO SOLUTION,https://medblueconomyplatform.org/wp-content/uploads/2021/10/2021_frompollutiontosolution.pdf,United Nations Environment Programme (2021). From Pollution to. Solution. A global assessment of marine litter and plastic pollution Nairobi. Production. United ...,https://medblueconomyplatform.org › 2021/10,medblueconomyplatform_org_FROM_POLLUTION_TO_SOLUTION.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,MEDITERRANEAN ACTION PLAN (MAP) REGIONAL ...,https://www.rempec.org/en/knowledge-centre/online-catalogue/e-wg-49-5-2nd-draft-strategy-and-action-plan-2022-2031-1.pdf,"Executive Summary: The present document provides the Second Draft Mediterranean Strategy for the Prevention of, and Response to Marine Pollution from Ships ( ...",https://www.rempec.org › online-catalogue › e-w...,www_rempec_org_MEDITERRANEAN_ACTION_PLAN_MAP_REGIONAL_.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,republic of lebanon - ministry of public health,https://www.moph.gov.lb/userfiles/files/Programs%26Projects/LHRP%20-%20ESMF.pdf,Waste Management Plan for Medical Activities. A waste management plan has ... integrated solid waste management hierarchy towards a circular economy. 3 ...,https://www.moph.gov.lb › Programs&Projects,www_moph_gov_lb_republic_of_lebanon_ministry_of_public_health.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,The Lebanon municipal solid waste crisis and pathways ...,https://www.adlittle.com/sites/default/files/viewpoints/adl_the_lebanon_municipal_solid_waste_crisis_and_possible_pathways_forward-compressed_0.pdf,"The first being environmental regulations aimed at limiting the impact of waste on the environment (including emissions control, proper site localization and ...",https://www.adlittle.com › sites › files › viewpoints,www_adlittle_com_The_Lebanon_municipal_solid_waste_crisis_and_pathw.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,DEVELOPING EFFECTIVE AFRICAN POLICY RESPONSES,https://saiia.org.za/wp-content/uploads/2018/06/Policy-Insights-59.pdf,"Sustainable use of resources is addressed under the section. 'Management of chemicals and waste, including hazardous waste' (articles 70 and. Page 11. 1 1.",https://saiia.org.za › 2018/06 › Policy-Insights-59,saiia_org_za_DEVELOPING_EFFECTIVE_AFRICAN_POLICY_RESPONSES.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,Master Deck Chemicals and Waste Series Session 2.pdf,https://www.sparkblue.org/system/files/2021-03/Master%20Deck%20Chemicals%20and%20Waste%20Series%20Session%202.pdf,"Sound Management of Chemicals and Waste: Greening health care waste. 24 ... For planning waste management activities, budget and storage volume needed ...",https://www.sparkblue.org › system › files › Mas...,www_sparkblue_org_Master_Deck_Chemicals_and_Waste_Series_Session_2_p.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,Throwing away our health - The impacts of solid waste on ...,https://cdn.who.int/media/docs/default-source/wash-documents/throwing-away-our-health-19-dec-25.pdf?sfvrsn=1c0ffac2_3,"Hazardous waste includes any waste that can harm human health, living organisms or the environment due to its hazardous constituents and characteristics.",https://cdn.who.int › docs › wash-documents › thr...,cdn_who_int_Throwing_away_our_health_The_impacts_of_solid_wast.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,Lebanon BUR4 2021.pdf,https://unfccc.int/sites/default/files/resource/Lebanon%20BUR4%202021.pdf,"Beirut, Lebanon. MoE/UNEP/GEF, (2016). Lebanon's National Biodiversity Strategy and Action Plan. Ministry of Environment,. Beirut, Lebanon. MoE/UOB (2018) ...",https://unfccc.int › sites › default › files › resource,unfccc_int_Lebanon_BUR4_2021_pdf.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,State of the Environment and Development in ...,https://planbleu.org/wp-content/uploads/2020/11/SoED-Full-Report.pdf,"It calls for prioritizing green jobs, renewable energy, integrated water resource management, organic agriculture, sustainable fisheries and aquaculture, ...",https://planbleu.org › 2020/11 › SoED-Full-Report,planbleu_org_State_of_the_Environment_and_Development_in_.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,First Global Report,https://environmentalmigration.iom.int/sites/g/files/tmzbdl1411/files/documents/2023-11/environmental_rule_of_law.pdf,"This new report on the Environmental. Rule of Law will help us improve compliance with environmental law, which is essential to ensuring protection of ...",https://environmentalmigration.iom.int › files › e...,environmentalmigration_iom_int_First_Global_Report.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,"Regional project ""Addressing Marine Litter in the Caspian ...",https://tehranconvention.org/system/files/tcis/cop6_14_marine_litter_project_prepcom_fin.pdf,Changes in the legislation in the field of preventing pollution of the Caspian Sea from land-based sources in 2017 were based on changes in the environmental.,https://tehranconvention.org › system › files › tcis,tehranconvention_org_Regional_project_Addressing_Marine_Litter_in_the_C.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,SOER REPORT,https://www.unicef.org/lebanon/media/7161/file/SOER_Report_EN.pdf,"The purpose of the report is to consolidate, analyse and present the latest available data on the environment in various key sectors in Lebanon. Each chapter.",https://www.unicef.org › lebanon › media › file,www_unicef_org_SOER_REPORT.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,LCPS - A Wasted Waste Law,https://www.lcps-lebanon.org/en/articles/details/1858/a-wasted-waste-law,The Lebanese Parliament passed the “Integrated Solid Waste Management Law” (ISWML) in its first session since it was elected in May 2018.,https://www.lcps-lebanon.org › articles › details › a-wast...,www_lcps-lebanon_org_LCPS_A_Wasted_Waste_Law.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,Environmental Institutions,https://www.wfd.org/sites/default/files/2022-02/WFD_June2020_Wilson_EnvironmentalDemocracy_EnvironmentalInstitutions.pdf,The UNEP report goes on to make clear that “shortcomings in implementing environmental laws” are by no means limited to developing nations. It cites a 2017 ...,https://www.wfd.org › sites › default › files › W...,www_wfd_org_Environmental_Institutions.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,"The United Nations world water development report, 2017",https://unesdoc.unesco.org/ark:/48223/pf0000247153,"International environmental law is applicable to the management of solid waste, including hazardous waste, and the management of air pollution, all of which ...",https://unesdoc.unesco.org › ark:,unesdoc_unesco_org_The_United_Nations_world_water_development_report_.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,Technical guidelines | UNEPMAP,https://www.unep.org/unepmap/what-we-do/technical-guidelines,"Guidelines for industrial wastewater, application of Best Available Techniques (BAT) and Best Environmental Practices (BEP) for management of pollutants such as ...",https://www.unep.org › unepmap › what-we-do › techn...,www_unep_org_Technical_guidelines_UNEPMAP.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,Promoting Sustainable Finance and Climate ...,https://www.unepfi.org/wordpress/wp-content/uploads/2021/01/Sustainable-Arab-Finance-Report-Jan-2021.pdf,"The Strategy's Action Plan consists of the national environment protection and improve- ment programs and projects, estimated at more than 65 programs ...",https://www.unepfi.org › uploads › 2021/01 › S...,www_unepfi_org_Promoting_Sustainable_Finance_and_Climate_.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,An Overview of Green Reforms in Country Procurement Systems,https://documents1.worldbank.org/curated/en/157141636056129273/pdf/Green-Public-Procurement-An-Overview-of-Green-Reforms-in-Country-Procurement-Systems.pdf,The EU's 2020 Circular Economy Action Plan proposes an overarching sustainable product policy framework as a way to phase out products that are short-lived ...,https://documents1.worldbank.org › curated › pdf,documents1_worldbank_org_An_Overview_of_Green_Reforms_in_Country_Procuremen.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,THE ROLE OF GREEN PUBLIC PROCUREMENT,https://www.climateworks.org/wp-content/uploads/2019/09/Green-Public-Procurement-Final-28Aug2019.pdf,"The environmental aspects of products that are addressed by the MSME policy are: energy efficiency, GHG emissions reduction, re-use or recycling, energy ...",https://www.climateworks.org › uploads › 2019/09,www_climateworks_org_THE_ROLE_OF_GREEN_PUBLIC_PROCUREMENT.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,"Environmental, Social and Governance",https://greenfinancelac.org/wp-content/uploads/2020/06/Environmental_Social_Governance.2.pdf,"The complex challenges we face — health, economic, social, and environmental — require meaningful dialogue across borders, industries, and sectors, now more.",https://greenfinancelac.org › uploads › 2020/06,greenfinancelac_org_Environmental_Social_and_Governance.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,British Embassy Tunis,https://www.facebook.com/ukintunisia/posts/yesterday-our-ambassador-louise-de-sousa-hosted-a-british-tunisian-environmental/10155863732088226/,"It was a great opportunity to raise the awareness about pollution, climate change and recycling issues. The main theme was about plastic recycling . it is ...",30+ reactions,www_facebook_com_British_Embassy_Tunis.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,ROUNDTABLE,https://www.iaea.org/sites/default/files/21/08/nutec_rt_asiapacific.pdf,Calls for action include scientific developments to provide effective and accurate methodologies to monitor plastic pollution and prevent it at its roots on ...,https://www.iaea.org › files › nutec_rt_asiapacific,www_iaea_org_ROUNDTABLE.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,Plastic & Health: The Hidden Costs of a Plastic Planet,https://www.ciel.org/wp-content/uploads/2019/02/Plastic-and-Health-The-Hidden-Costs-of-a-Plastic-Planet-February-2019.pdf,"Center for International Environmental Law (CIEL) uses the power of law to protect the environment, promote human rights, and ensure a just.",https://www.ciel.org › uploads › 2019/02 › Plasti...,www_ciel_org_Plastic_Health_The_Hidden_Costs_of_a_Plastic_Plane.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,Sustainable Development Goal 6 Synthesis Report on ...,https://www.unwater.org/sites/default/files/app/uploads/2018/12/SDG6_SynthesisReport2018_WaterandSanitation_04122018.pdf,These are the objectives of Sustainable Development Goal 6. If we remain off track to deliver on. SDG 6 then we jeopardize the entire 2030 Agenda for ...,https://www.unwater.org › uploads › 2018/12,www_unwater_org_Sustainable_Development_Goal_6_Synthesis_Report_on.txt
Lebanon,2018–2022,2,UNEP programme Lebanon hazardous waste regulation revising policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2018-01-01 before:2022-01-01,ENVIRONMENTAL EDUCATION,https://www.earthday.org/wp-content/uploads/2020/07/AFED-2019-Environmental_Education-Eng-Ar3.pdf,"Arab Forum for Environment and Development (AFED) is an international not-for-profit, non-governmental, membership-based organization.",https://www.earthday.org › uploads › 2020/07,www_earthday_org_ENVIRONMENTAL_EDUCATION.txt
