Entity,TimeWindow,QueryNumber,Query,Title,Link,Snippet,DisplayLink,TextFile
Lebanon,2018–2022,2,with UNEP support Lebanon ecosystem degradation prevention implemented policy framework law regulation strategy action plan after:2018-01-01 before:2022-01-01,Environmental and Social Impact Assessment (ESIA) ...,https://www.epa.gov.et/images/licencing/National%20ESIA-IRM%20guideline.pdf,2030 Agenda for Sustainable Development and related policy frameworks such as the Strategic. Plan for Biodiversity at United Nation Environmental Program.,https://www.epa.gov.et › images › licencing,www_epa_gov_et_Environmental_and_Social_Impact_Assessment_ESIA_.txt
Lebanon,2018–2022,2,with UNEP support Lebanon ecosystem degradation prevention implemented policy framework law regulation strategy action plan after:2018-01-01 before:2022-01-01,Lebanon BUR4 2021.pdf,https://unfccc.int/sites/default/files/resource/Lebanon%20BUR4%202021.pdf,"Beirut, Lebanon. MoE/UNEP/GEF, (2016). Lebanon's National Biodiversity Strategy and Action Plan. Ministry of Environment,. Beirut, Lebanon. MoE/UOB (2018) ...",https://unfccc.int › sites › default › files › resource,unfccc_int_Lebanon_BUR4_2021_pdf.txt
Lebanon,2018–2022,2,with UNEP support Lebanon ecosystem degradation prevention implemented policy framework law regulation strategy action plan after:2018-01-01 before:2022-01-01,UNEP ENV LAW PRESENTATION | PPTX,https://www.slideshare.net/slideshow/unep-env-law-presentation/74661620,"UNEP works to assess environmental conditions, develop international agreements, strengthen environmental management institutions, and address issues like ...",https://www.slideshare.net › Environment,www_slideshare_net_UNEP_ENV_LAW_PRESENTATION_PPTX.txt
Lebanon,2018–2022,2,with UNEP support Lebanon ecosystem degradation prevention implemented policy framework law regulation strategy action plan after:2018-01-01 before:2022-01-01,Rooting for the environment in times of conflict and war,https://www.unep.org/news-and-stories/story/rooting-environment-times-conflict-and-war,The initiative is also meant to strengthen the government's capacity in responding to future environmental emergencies that may result from attacks against ...,"https://www.unep.org › News, Stories & Speeches",www_unep_org_Rooting_for_the_environment_in_times_of_conflict_a.txt
Lebanon,2018–2022,2,with UNEP support Lebanon ecosystem degradation prevention implemented policy framework law regulation strategy action plan after:2018-01-01 before:2022-01-01,Barcelona Convention for the Protection of ...,https://archive.iwlearn.net/internationalwatersgovernance.com/barcelona-convention-for-the-protection-of-the-mediterranean-sea-against-pollution.html,"Through MED POL, UNEP monitors and studies pollution in the Mediterranean Sea area, and facilitates National Action Plans to prevent and remedy pollution as ...",https://archive.iwlearn.net › barcelona-convention-for-th...,archive_iwlearn_net_Barcelona_Convention_for_the_Protection_of_.txt
Lebanon,2018–2022,2,with UNEP support Lebanon ecosystem degradation prevention implemented policy framework law regulation strategy action plan after:2018-01-01 before:2022-01-01,Nature-based solutions (NBS) and water,https://unesdoc.unesco.org/ark:/48223/pf0000261605,"This report proposes an innovative response that has, in fact, been around for thousands of years: nature-based solutions.",https://unesdoc.unesco.org › ark:,unesdoc_unesco_org_Nature_based_solutions_NBS_and_water.txt
Lebanon,2018–2022,2,with UNEP support Lebanon ecosystem degradation prevention implemented policy framework law regulation strategy action plan after:2018-01-01 before:2022-01-01,Guidelines on the Protection of the Natural Environment ...,https://www.icrc.org/sites/default/files/document_new/file_list/guidelines_on_the_protection_of_the_natural_environment_in_armed_conflict_advance-copy.pdf,"to help identify the zones concerned, including within the framework of international environmental law. Examples include sites of major environmental ...",https://www.icrc.org › document_new › file_list,www_icrc_org_Guidelines_on_the_Protection_of_the_Natural_Enviro.txt
Lebanon,2018–2022,2,with UNEP support Lebanon ecosystem degradation prevention implemented policy framework law regulation strategy action plan after:2018-01-01 before:2022-01-01,Annual Report - 2021,https://unhabitat.org/sites/default/files/2022/05/2021_annual_report.pdf,"The National Urban Policy Programme supports legal, financial and implementation frameworks integrated into government planning, policy and financing ...",https://unhabitat.org › default › files › 2022/05,unhabitat_org_Annual_Report_2021.txt
Lebanon,2018–2022,2,with UNEP support Lebanon ecosystem degradation prevention implemented policy framework law regulation strategy action plan after:2018-01-01 before:2022-01-01,FROM POLLUTION TO SOLUTION,https://www.gdr-po.cnrs.fr/docs/UNEP_2021.pdf,United Nations Environment Programme (2021). From Pollution to. Solution. A global assessment of marine litter and plastic pollution Nairobi. Production. United ...,https://www.gdr-po.cnrs.fr › docs › UNEP_2021,www_gdr-po_cnrs_fr_FROM_POLLUTION_TO_SOLUTION.txt
Lebanon,2018–2022,2,with UNEP support Lebanon ecosystem degradation prevention implemented policy framework law regulation strategy action plan after:2018-01-01 before:2022-01-01,Council for Development Republic of Lebanon National ...,https://www.urbanagendaplatform.org/sites/default/files/2022-04/NUA%20Draft%20Report.pdf,UN agencies have established response plans and supported the Lebanese. Government in developing the Lebanon Crisis Response Plan 2015-16 (LCRP) that aims to ...,https://www.urbanagendaplatform.org › sites › files,www_urbanagendaplatform_org_Council_for_Development_Republic_of_Lebanon_Nation.txt
Lebanon,2018–2022,2,with UNEP support Lebanon ecosystem degradation prevention implemented policy framework law regulation strategy action plan after:2018-01-01 before:2022-01-01,ENVIRONMENTAL EDUCATION,https://www.isdb.org/sites/default/files/media/documents/2021-03/Evnvironmental%20Education%20in%20Arab%20Countries.pdf,"The flagship contribution of AFED is an annual report written and edited by experts on the state of Arab environment, tracking developments and proposing policy ...",https://www.isdb.org › files › media › documents,www_isdb_org_ENVIRONMENTAL_EDUCATION.txt
Lebanon,2018–2022,2,with UNEP support Lebanon ecosystem degradation prevention implemented policy framework law regulation strategy action plan after:2018-01-01 before:2022-01-01,Protected Planet Report 2018,https://protectedplanetreport2020.protectedplanet.net/pdf/Protected_Planet_Report_2018.pdf,"Restoration of degraded forest in such areas may also provide significant benefits for biodiversity conservation and ecosystem services, such as erosion control ...",https://protectedplanetreport2020.protectedplanet.net › ...,protectedplanetreport2020_protectedplanet_net_Protected_Planet_Report_2018.txt
Lebanon,2018–2022,2,with UNEP support Lebanon ecosystem degradation prevention implemented policy framework law regulation strategy action plan after:2018-01-01 before:2022-01-01,The Natural Resource Degradation and Vulnerability Nexus,https://ieg.worldbankgroup.org/sites/default/files/Data/Evaluation/files/NaturalResourceDegradationVulnerabilityNexus.pdf,2021. The Natural Resource Degradation and Vulnerability. Nexus: An Evaluation of the World Bank's Support for Sustainable and Inclusive Natural Resource.,https://ieg.worldbankgroup.org › Evaluation › files,ieg_worldbankgroup_org_The_Natural_Resource_Degradation_and_Vulnerability.txt
Lebanon,2018–2022,2,with UNEP support Lebanon ecosystem degradation prevention implemented policy framework law regulation strategy action plan after:2018-01-01 before:2022-01-01,Fusion and confusion with the ecosystem services approach,https://www.sciencedirect.com/science/article/pii/S0048969718339068,"This review presents concepts and approaches used in, and for, PA and ES, and their use in environmental management.",https://www.sciencedirect.com › science › article › pii,www_sciencedirect_com_Fusion_and_confusion_with_the_ecosystem_services_a.txt
Lebanon,2018–2022,2,with UNEP support Lebanon ecosystem degradation prevention implemented policy framework law regulation strategy action plan after:2018-01-01 before:2022-01-01,Legal Aspects of Climate Change Adaptation,https://www.ibanet.org/document?id=Climate-Change-Adaptation-Report-2021,"With respect to mitigation, the IBA convened an Expert Working Group to evaluate approaches for resolving obstacles to citizen claims to compel government ...",https://www.ibanet.org › document,www_ibanet_org_Legal_Aspects_of_Climate_Change_Adaptation.txt
Lebanon,2018–2022,2,with UNEP support Lebanon ecosystem degradation prevention implemented policy framework law regulation strategy action plan after:2018-01-01 before:2022-01-01,Fusion and confusion with the ecosystem services approach,https://www.sciencedirect.com/science/article/pii/S0048969718339068,"This review presents concepts and approaches used in, and for, PA and ES, and their use in environmental management.",https://www.sciencedirect.com › science › article › pii,www_sciencedirect_com_Fusion_and_confusion_with_the_ecosystem_services_a.txt
Lebanon,2018–2022,2,with UNEP support Lebanon ecosystem degradation prevention implemented policy framework law regulation strategy action plan after:2018-01-01 before:2022-01-01,The Blue Economy–Cultural Livelihood–Ecosystem ...,https://www.frontiersin.org/journals/marine-science/articles/10.3389/fmars.2020.00586/full,The concept of Blue Economy (BE) is recognised as central for sustainable development that incorporates socio-economic benefits and ecological conservation.,https://www.frontiersin.org › fmars.2020.00586 › full,www_frontiersin_org_The_Blue_Economy_Cultural_Livelihood_Ecosystem_.txt
Lebanon,2018–2022,2,with UNEP support Lebanon ecosystem degradation prevention implemented policy framework law regulation strategy action plan after:2018-01-01 before:2022-01-01,Climate change and displacement,https://www.unhcr.org/what-we-do/build-better-futures/climate-change-and-displacement,"UNHCR is working to protect displaced people and strengthen their resilience to the effects of climate change, while reducing our environmental footprint.",https://www.unhcr.org › ... › Build better futures,www_unhcr_org_Climate_change_and_displacement.txt
Lebanon,2018–2022,2,with UNEP support Lebanon ecosystem degradation prevention implemented policy framework law regulation strategy action plan after:2018-01-01 before:2022-01-01,Resilient Coastal Cities for Enhancing Tourism Economy,https://www.adb.org/sites/default/files/publication/541031/adbi-wp1043.pdf,"This paper shares some successful policy examples aimed at harmonizing city planning and the protection of ecosystems across countries, including creating ...",https://www.adb.org › publication › adbi-wp1043,www_adb_org_Resilient_Coastal_Cities_for_Enhancing_Tourism_Eco.txt
Lebanon,2018–2022,2,with UNEP support Lebanon ecosystem degradation prevention implemented policy framework law regulation strategy action plan after:2018-01-01 before:2022-01-01,Environmental policy in Lebanon,https://en.wikipedia.org/wiki/Environmental_policy_in_Lebanon,"Environmental policy in Lebanon falls within the jurisdiction of the Ministry of Environment (MOE), established in 1992.",https://en.wikipedia.org › wiki › Environmental_policy...,en_wikipedia_org_Environmental_policy_in_Lebanon.txt
Lebanon,2018–2022,2,with UNEP support Lebanon ecosystem degradation prevention implemented policy framework law regulation strategy action plan after:2018-01-01 before:2022-01-01,ipcc_90_92_assessments_far_fu...,https://www.ipcc.ch/site/assets/uploads/2018/05/ipcc_90_92_assessments_far_full_report.pdf,"The IPCC First Assessment Report was completed in August 1990 and consists of: the Overview, the IPCC Scientific. Assessment, the IPCC Impacts Assessment, the ...",https://www.ipcc.ch › assets › uploads › 2018/05,www_ipcc_ch_ipcc_90_92_assessments_far_fu_.txt
Lebanon,2018–2022,2,with UNEP support Lebanon ecosystem degradation prevention implemented policy framework law regulation strategy action plan after:2018-01-01 before:2022-01-01,"Protecting 30% of the planet for nature: costs, benefits and ...",https://www.conservation.cam.ac.uk/files/waldron_report_30_by_30_publish.pdf,"Some of the largest ecosystem service values (particularly those for regulating services) relate to avoided costs, defined as the likely future cost of ...",https://www.conservation.cam.ac.uk › files › wal...,www_conservation_cam_ac_uk_Protecting_30_of_the_planet_for_nature_costs_benef.txt
Lebanon,2018–2022,2,with UNEP support Lebanon ecosystem degradation prevention implemented policy framework law regulation strategy action plan after:2018-01-01 before:2022-01-01,Report of the United Nations Environment Assembly of the ...,https://docs.un.org/en/A/74/25,"(c) To advance sustainable consumption and production patterns, including, but not only, through circular economy and other sustainable economic models and the ...",https://docs.un.org › ...,docs_un_org_Report_of_the_United_Nations_Environment_Assembly_.txt
Lebanon,2018–2022,2,with UNEP support Lebanon ecosystem degradation prevention implemented policy framework law regulation strategy action plan after:2018-01-01 before:2022-01-01,Impact of climate change on the coast of Lebanon,https://portals.iucn.org/library/sites/library/files/documents/2021-024-En.pdf,This publication was developed through the project “Market policy and legislative development for mainstreaming sustainable management of marine and coastal ...,https://portals.iucn.org › library › files › documents,portals_iucn_org_Impact_of_climate_change_on_the_coast_of_Lebanon.txt
Lebanon,2018–2022,2,with UNEP support Lebanon ecosystem degradation prevention implemented policy framework law regulation strategy action plan after:2018-01-01 before:2022-01-01,The Global E-waste Monitor 2020,https://ewastemonitor.info/wp-content/uploads/2020/11/GEM_2020_def_july1_low.pdf,"... strategy to achieve a sustainable e-waste management system (EACO 2017). The strategy prioritizes a) strengthening the policy, legal, and regulatory framework.",https://ewastemonitor.info › uploads › 2020/11,ewastemonitor_info_The_Global_E_waste_Monitor_2020.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,SwitchMed in Lebanon,https://www.unep.org/resources/policy-and-strategy/switchmed-lebanon,The Lebanese Sustainable Consumption and Production National Action Plan (SCP-NAP) was developed under the coordination of the Ministry of Environment (MoE) ...,https://www.unep.org › resources › policy-and-strategy,www_unep_org_SwitchMed_in_Lebanon.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,lebanon-national-biodiversity-strategy-and-action-plan- ...,https://cdn.climatepolicyradar.org/navigator/LBN/2026/lebanon-national-biodiversity-strategy-and-action-plan-nbsap-2025_841ceda49e07e2c32fb64942e23b38a1.pdf,"Goal A – Protect and Restore: Maintain, enhance, and restore ecosystem integrity and species diversity. • Goal B – Prosper with Nature: Ensure the ...",https://cdn.climatepolicyradar.org › LBN › lebano...,cdn_climatepolicyradar_org_lebanon_national_biodiversity_strategy_and_action_.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,Lebanon's Motion Adopted at the IUCN World ...,https://www.facebook.com/CNRSLebanon/posts/lebanons-motion-adopted-at-the-iucn-world-conservation-congress-abu-dhabi-2025mo/1120292940283830/,"The motion opens a joint fundraising avenue of USD 12 million to support restoration of forests, soils, coasts, and biodiversity across affected regions.",10+ reactions,www_facebook_com_Lebanon_s_Motion_Adopted_at_the_IUCN_World_.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,Breathing new life into Lebanon's parched rangelands,https://www.unep.org/news-and-stories/story/breathing-new-life-lebanons-parched-rangelands,The aim of the project is to restore the landscapes and ecosystems of semi-arid lands to not only improve and conserve this vital ecosystem but to also help ...,"https://www.unep.org › News, Stories & Speeches",www_unep_org_Breathing_new_life_into_Lebanon_s_parched_rangelan.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,The United Nations Decade on Ecosystem Restoration,https://globalseaweed.org/wp-content/uploads/2024/12/UN-Decade-on-Ecosystem-Restoration-Strategy.pdf,"The purpose of the strategy is threefold: firstly to catalyse a new approach to national development, with ecosystem restoration being central to development.",https://globalseaweed.org › uploads › 2024/12,globalseaweed_org_The_United_Nations_Decade_on_Ecosystem_Restoration.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,Lebanon launches climate policy package to advance ...,https://www.adaptation-undp.org/lebanon-launches-climate-policy-package-advance-paris-agreement-goals-and-accelerate-low-carbon,"The Ministry of Environment launched its landmark Climate Policy Package under the patronage of H.E. Mr. Nawaf Salam, with UNDP support.",https://www.adaptation-undp.org › lebanon-launches-cli...,www_adaptation-undp_org_Lebanon_launches_climate_policy_package_to_advance.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,Mission for Natural Heritage (M4N) POLICY ...,https://natural-heritage.interreg-euro-med.eu/wp-content/uploads/sites/5/policy-recommendations-on-restoration_31012025.pdf,"The purpose of this document is to share a unified stance on the accomplishment of Target 2 of the. GBF —restore 30% of all degraded ecosystems by 2030— and, ...",https://natural-heritage.interreg-euro-med.eu › sites,natural-heritage_interreg-euro-med_eu_Mission_for_Natural_Heritage_M4N_POLICY_.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,Summary report 2–5 December 2025,https://enb.iisd.org/barcelona-convention-cop24-summary,"With a focus on promoting a sustainable blue economy to address these persistent and emerging challenges, the 24th Meeting of the Contracting Parties (COP 24) ...",https://enb.iisd.org › barcelona-convention-cop24-sum...,enb_iisd_org_Summary_report_2_5_December_2025.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,2023-2025 - Lebanon,https://unsdg.un.org/sites/default/files/2022-11/UNSDCF_Lebanon_2023-2025.pdf,CHAPTER 3: COOPERATION FRAMEWORK IMPLEMENTATION PLAN. The UN will implement the CF in a coherent and coordinated manner through joint/joined up analysis and.,https://unsdg.un.org › sites › default › files › UNS...,unsdg_un_org_2023_2025_Lebanon.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,Mediterranean wetland restoration: an urgent priority,https://ufmsecretariat.org/wp-content/uploads/2022/03/Restoration-policy-paper_LongVersion.pdf,"The EU Green Deal and its 2030 Biodiversity strategy, including a strong EU restoration plan to reverse the degradation of land and sea ecosystems. Page 15 ...",https://ufmsecretariat.org › uploads › 2022/03 › R...,ufmsecretariat_org_Mediterranean_wetland_restoration_an_urgent_priori.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,Breathing new life into Lebanon's parched rangelands,https://www.unep.org/news-and-stories/story/breathing-new-life-lebanons-parched-rangelands,The aim of the project is to restore the landscapes and ecosystems of semi-arid lands to not only improve and conserve this vital ecosystem but to also help ...,"https://www.unep.org › News, Stories & Speeches",www_unep_org_Breathing_new_life_into_Lebanon_s_parched_rangelan.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,United Nations Environment Programme Mediterranean ...,https://rac-spa.org/meetings/cormon0323/docs/eng/23wg547_inf_4.pdf,"Policies exist at a sub-regional and regional level as well as at EU level for the conservation and management of marine ecosystems, habitats and species. These ...",https://rac-spa.org › cormon0323 › docs › eng,rac-spa_org_United_Nations_Environment_Programme_Mediterranean.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,PROPOSAL FOR LEBANON,https://www.adaptation-fund.org/wp-content/uploads/2025/03/3_AFB.PPRC_.35.15-Proposal-for-Lebanon.pdf,The HOW: (i) design and adopt policy regulations to inform and guide municipal councils about the climate risk- reduction and adaptation role of the ...,https://www.adaptation-fund.org › 2025/03 › 3_...,www_adaptation-fund_org_PROPOSAL_FOR_LEBANON.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,Action Plan for the UN Decade on Ecosystem Restoration,https://iris.unibas.it/retrieve/65cc01ee-5b65-40df-b978-8a9c93003e09/UNDecade_ActionPlan.pdf,Establish a policy and regulatory framework and private-public sector cooperation to create a market for restoration and other nature- based solutions ...,https://iris.unibas.it › retrieve › UNDecade_Actio...,iris_unibas_it_Action_Plan_for_the_UN_Decade_on_Ecosystem_Restora.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,Promoting Nature-based Solutions and Sustainable ...,https://unece.org/sites/default/files/2025-11/NbS%202515391E_WEB.pdf,It supports initiatives to develop and implement NbS adapted to national and local circumstances to accelerate the transition to sustainable infrastructure in ...,https://unece.org › sites › default › files,unece_org_Promoting_Nature_based_Solutions_and_Sustainable_.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,Summary report 2–5 December 2025,https://enb.iisd.org/barcelona-convention-cop24-summary,Six main issues constituted the backbone of the agenda: consolidating the evidence base for the pursuit of Good Environmental Status in the Mediterranean; ...,https://enb.iisd.org › barcelona-convention-cop24-sum...,enb_iisd_org_Summary_report_2_5_December_2025.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,Reducing wildfire risk through sustainable forest management,https://documents1.worldbank.org/curated/en/099091423111014258/pdf/P1794350610b210cd082df0ed2c2d79c757.pdf,The implementation of the proposed actions will help to protect Lebanon's forest landscapes and enhance the robustness of the forest sector in the context of.,https://documents1.worldbank.org › curated › pdf,documents1_worldbank_org_Reducing_wildfire_risk_through_sustainable_forest_.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,Guidelines for Urban Ecosystem-based Adaptation in the ...,https://unhabitat.org/sites/default/files/2024/11/eba_guidelines_for_the_web01_1_1.pdf,"National environmental strategies, exemplified by those of Saudi. Arabia and the UAE, provide the necessary policy support and funding to guide these efforts.",https://unhabitat.org › default › files › 2024/11,unhabitat_org_Guidelines_for_Urban_Ecosystem_based_Adaptation_in.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,Finance for nature: how to improve funding for the ...,https://www.bruegel.org/policy-brief/finance-nature-how-improve-funding-protection-biodiversity,"Key elements of the strategy include the Nature Restoration Law, Forest Monitoring Framework and Soil Health Law, but only the Nature Restoration Law has so far ...",https://www.bruegel.org › policy-brief › finance-nature...,www_bruegel_org_Finance_for_nature_how_to_improve_funding_for_the_.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,THE BLUE CARBON HANDBOOK,https://oceanpanel.org/wp-content/uploads/2023/06/Ocean_Panel_Blue_Carbon_Handbook-1.pdf,"It offers key information and direction to decision-makers considering topics ranging from the sequestration potential of blue carbon ecosystems, to adaptation ...",https://oceanpanel.org › uploads › 2023/06 › Oc...,oceanpanel_org_THE_BLUE_CARBON_HANDBOOK.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,BioConnect,https://www.etc.uma.es/bioconnect/,This 45-month project is a joint effort between 4 Lebanese partners working together towards enhancing the management and governance of sites of ecological ...,https://www.etc.uma.es › bioconnect,www_etc_uma_es_BioConnect.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,United Nations Environment Programme Mediterranean ...,https://rac-spa.org/meetings/cormon0323/docs/eng/23wg547_inf_4.pdf,"Policies exist at a sub-regional and regional level as well as at EU level for the conservation and management of marine ecosystems, habitats and species. These ...",https://rac-spa.org › cormon0323 › docs › eng,rac-spa_org_United_Nations_Environment_Programme_Mediterranean.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,Finance for nature: how to improve funding for the ...,https://www.bruegel.org/policy-brief/finance-nature-how-improve-funding-protection-biodiversity,"Key elements of the strategy include the Nature Restoration Law, Forest Monitoring Framework and Soil Health Law, but only the Nature Restoration Law has so far ...",https://www.bruegel.org › policy-brief › finance-nature...,www_bruegel_org_Finance_for_nature_how_to_improve_funding_for_the_.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,Compilation of Existing Guidance on Ecosystem Restoration,https://www.ecologic.eu/19738,This regulation sets legally binding targets to restore at least 20% of the EU's degraded land and sea areas by 2030 and all ecosystems in need of restoration ...,https://www.ecologic.eu › ...,www_ecologic_eu_Compilation_of_Existing_Guidance_on_Ecosystem_Rest.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,"Lebanon's National ICZM Strategy, Legislation, and Plan ...",https://gefmed.paprac.org/wp-content/uploads/2025/09/Lebanon-ICZM-Strategy-Integrated-Diagnostic-Analysis-Report.pdf,"This document was developed through the project “Lebanon's National Integrated Coastal. Zone Management (ICZM) Strategy, Legislation, and Plan Development” ...",https://gefmed.paprac.org › uploads › 2025/09,gefmed_paprac_org_Lebanon_s_National_ICZM_Strategy_Legislation_and_P.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,(PDF) United Nations Environment Program (UNEP),https://www.researchgate.net/publication/363258265_United_Nations_Environment_Program_UNEP,"UNEP's work has been categorized into thematic areas such as: climate change, disasters and conflicts, ecosystem management, environmental management, chemical ...",https://www.researchgate.net › publication › 36325826...,www_researchgate_net__PDF_United_Nations_Environment_Program_UNEP_.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,Nature-based solutions and ecosystem-based adaptation ...,https://planbleu.org/wp-content/uploads/2025/03/MedP_SCCF_Report_NbS-and-EbA-in-the-Mediterranean.pdf,"The application of EbA in these areas consists of the restoration, conservation and management of ecosystems to protect coastal communities from sea-level rise,.",https://planbleu.org › uploads › 2025/03 › MedP...,planbleu_org_Nature_based_solutions_and_ecosystem_based_adaptat.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,PROPOSAL FOR LEBANON,https://www.adaptation-fund.org/wp-content/uploads/2025/03/3_AFB.PPRC_.35.15-Proposal-for-Lebanon.pdf,The HOW: (i) design and adopt policy regulations to inform and guide municipal councils about the climate risk- reduction and adaptation role of the ...,https://www.adaptation-fund.org › 2025/03 › 3_...,www_adaptation-fund_org_PROPOSAL_FOR_LEBANON.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,Findings from the Consultation Meetings for Lebanon's ...,https://www.aub.edu.lb/natureconservation/Pages/LHMM%20Final%20Report_AUB-NCC.pdf,"The last consultation meeting tackled Sustainable Tourism policies, strategies, and initiatives. Participant input focused on the need for a comprehensive ...",https://www.aub.edu.lb › Pages,www_aub_edu_lb_Findings_from_the_Consultation_Meetings_for_Lebano.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,Economic Recovery in Conflict-Affected Areas of Lebanon,https://um.dk/media/yp2gdij1/economic-recovery-in-conflict-affected-areas-of-lebanon-2026-2030.pdf,Key results: • Climate-smart agricultural and eco-system restoration practices in conflict-affected areas are adopted and contribute to.,https://um.dk › media › economic-recovery-in-c...,um_dk_Economic_Recovery_in_Conflict_Affected_Areas_of_Le.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,2023 PAGE Annual Report - UN PAGE,https://www.un-page.org/2023-annual-report/,"At its core, PAGE helps governments create and implement policies that promote green economic activities, through integrated technical advice, analysis and ...",https://www.un-page.org › 2023-annual-report,www_un-page_org_2023_PAGE_Annual_Report_UN_PAGE.txt
Lebanon,2022–2026,1,UNEP implemented Lebanon ecosystem restoration strategy adopted policy framework law regulation strategy action plan after:2022-01-01 before:2026-01-01,report of the global environment facility,https://www.thegef.org/sites/default/files/documents/2024-10/UNCCD_COP16_GEF_report_Council.pdf,"The LDFA strategy is fully in line with the. UNCCD Strategic Framework 2018 – 2030 which has the vision “for a future that avoids, minimizes, and reverses ...",https://www.thegef.org › sites › files › documents,www_thegef_org_report_of_the_global_environment_facility.txt
